,vearly,vdsat,self_gain,region,id,gmoverid,gmbs,gm,gds,ft,csb,cgs,cgd,cdb,vbs,w,l,vsd,vsg,vsdat,cgb,cds
4014,1.3,-0.1827,6.071,2.0,-0.000628,4.672,0.0001539,0.002934,0.0004832,286300000000.0,8.981e-16,1.156e-15,4.394e-16,7.211e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.7,,,
4015,1.396,-0.2048,5.368,2.0,-0.000776,3.844,0.0001534,0.002983,0.0005558,286300000000.0,8.991e-16,1.177e-15,4.489e-16,7.224e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.75,,,
4016,1.436,-0.228,4.579,2.0,-0.0009243,3.189,0.0001479,0.002948,0.0006439,278400000000.0,8.999e-16,1.192e-15,4.63e-16,7.237e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.8,,,
4017,1.415,-0.2521,3.768,2.0,-0.001069,2.663,0.0001387,0.002847,0.0007556,264600000000.0,9.007e-16,1.202e-15,4.827e-16,7.251e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.85,,,
4018,1.347,-0.2768,3.009,2.0,-0.001208,2.234,0.0001272,0.002698,0.0008964,246800000000.0,9.014e-16,1.207e-15,5.081e-16,7.264e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.9,,,
4019,1.254,-0.3022,2.358,2.0,-0.001338,1.881,0.0001142,0.002516,0.001067,226600000000.0,9.021e-16,1.206e-15,5.388e-16,7.278e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.95,,,
4020,1.156,-0.3281,1.838,2.0,-0.001458,1.59,0.0001009,0.002319,0.001262,205600000000.0,9.028e-16,1.201e-15,5.732e-16,7.291e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.0,,,
4021,1.068,-0.3544,1.444,2.0,-0.001569,1.352,8.797e-05,0.002121,0.001469,185500000000.0,9.034e-16,1.192e-15,6.093e-16,7.303e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.05,,,
4022,0.9973,-0.381,1.157,2.0,-0.00167,1.16,7.598e-05,0.001937,0.001675,167300000000.0,9.04e-16,1.181e-15,6.454e-16,7.314e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.1,,,
4023,0.9439,-0.408,0.9504,1.0,-0.001763,1.007,6.526e-05,0.001775,0.001867,151500000000.0,9.045e-16,1.17e-15,6.799e-16,7.323e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.15,,,
4024,0.9051,-0.4353,0.8013,1.0,-0.001847,0.8854,5.586e-05,0.001636,0.002041,138300000000.0,9.049e-16,1.157e-15,7.118e-16,7.331e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.2,,,
4025,0.2586,-0.08137,6.526,0.0,-2.643e-09,25.23,4.645e-09,6.639e-08,1.017e-08,11650000.0,8.608e-16,4.133e-16,3.732e-16,6.649e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.0,,,
4026,0.2648,-0.08148,6.708,0.0,-9.326e-09,25.33,1.581e-08,2.36e-07,3.518e-08,41240000.0,8.608e-16,4.179e-16,3.756e-16,6.649e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.05,,,
4027,0.2714,-0.0816,6.899,0.0,-3.314e-08,25.42,5.429e-08,8.421e-07,1.221e-07,146600000.0,8.608e-16,4.219e-16,3.782e-16,6.649e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.1,,,
4028,0.2788,-0.08173,7.099,3.0,-1.183e-07,25.47,1.877e-07,3.011e-06,4.241e-07,522100000.0,8.608e-16,4.254e-16,3.812e-16,6.649e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.15,,,
4029,0.2876,-0.0819,7.307,3.0,-4.221e-07,25.41,6.494e-07,1.073e-05,1.468e-06,1848000000.0,8.61e-16,4.305e-16,3.846e-16,6.651e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.2,,,
4030,0.3004,-0.08222,7.517,3.0,-1.492e-06,25.02,2.204e-06,3.734e-05,4.968e-06,6315000000.0,8.621e-16,4.482e-16,3.884e-16,6.657e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.25,,,
4031,0.3246,-0.08303,7.709,3.0,-5.078e-06,23.75,6.956e-06,0.0001206,1.564e-05,19080000000.0,8.665e-16,5.166e-16,3.927e-16,6.682e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.3,,,
4032,0.373,-0.0853,7.848,3.0,-1.565e-05,21.04,1.858e-05,0.0003292,4.195e-05,45880000000.0,8.753e-16,6.63e-16,3.975e-16,6.738e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.35,,,
4033,0.4548,-0.09061,7.921,3.0,-4.097e-05,17.41,3.942e-05,0.0007135,9.009e-05,88510000000.0,8.833e-16,8.128e-16,4.027e-16,6.797e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.4,,,
4034,0.5739,-0.09997,7.922,2.0,-8.923e-05,13.8,6.682e-05,0.001232,0.0001555,141300000000.0,8.885e-16,9.212e-16,4.081e-16,6.839e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.45,,,
4035,0.7275,-0.113,7.846,2.0,-0.0001644,10.79,9.488e-05,0.001773,0.000226,193100000000.0,8.918e-16,9.97e-16,4.133e-16,6.868e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.5,,,
4036,0.9062,-0.1288,7.696,2.0,-0.0002652,8.492,0.0001193,0.002252,0.0002927,236400000000.0,8.941e-16,1.053e-15,4.181e-16,6.89e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.55,,,
4037,1.101,-0.1468,7.471,2.0,-0.0003875,6.785,0.0001378,0.002629,0.000352,268400000000.0,8.957e-16,1.095e-15,4.223e-16,6.907e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.6,,,
4038,1.303,-0.1665,7.164,2.0,-0.0005258,5.498,0.0001494,0.002891,0.0004035,288800000000.0,8.97e-16,1.128e-15,4.26e-16,6.92e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.65,,,
4039,1.5,-0.1877,6.768,2.0,-0.0006743,4.512,0.0001544,0.003042,0.0004495,298700000000.0,8.98e-16,1.155e-15,4.296e-16,6.931e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.7,,,
4040,1.677,-0.21,6.28,2.0,-0.0008279,3.746,0.0001537,0.003101,0.0004938,300200000000.0,8.988e-16,1.177e-15,4.336e-16,6.941e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.75,,,
4041,1.816,-0.2334,5.708,2.0,-0.0009827,3.143,0.0001486,0.003089,0.0005411,295300000000.0,8.995e-16,1.194e-15,4.388e-16,6.951e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.8,,,
4042,1.904,-0.2576,5.07,2.0,-0.001135,2.662,0.0001404,0.003023,0.0005962,285700000000.0,9e-16,1.208e-15,4.459e-16,6.959e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.85,,,
4043,1.935,-0.2824,4.396,2.0,-0.001284,2.272,0.0001301,0.002917,0.0006636,272700000000.0,9.006e-16,1.219e-15,4.556e-16,6.968e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.9,,,
4044,1.909,-0.3079,3.725,2.0,-0.001426,1.951,0.0001185,0.002782,0.000747,257300000000.0,9.011e-16,1.226e-15,4.687e-16,6.976e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.95,,,
4045,1.839,-0.3338,3.095,2.0,-0.001561,1.683,0.0001062,0.002627,0.0008488,240300000000.0,9.015e-16,1.23e-15,4.855e-16,6.985e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.0,,,
4046,1.742,-0.3602,2.538,2.0,-0.001688,1.457,9.369e-05,0.00246,0.0009691,222500000000.0,9.02e-16,1.231e-15,5.062e-16,6.994e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.05,,,
4047,1.635,-0.3869,2.069,2.0,-0.001807,1.266,8.13e-05,0.002287,0.001105,204500000000.0,9.024e-16,1.229e-15,5.304e-16,7.004e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.1,,,
4048,1.531,-0.4139,1.691,2.0,-0.001916,1.104,6.941e-05,0.002117,0.001252,187100000000.0,9.029e-16,1.223e-15,5.576e-16,7.013e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.15,,,
4049,1.44,-0.4412,1.396,2.0,-0.002018,0.9691,5.83e-05,0.001955,0.001401,171000000000.0,9.033e-16,1.215e-15,5.867e-16,7.022e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.2,,,
4050,0.2639,-0.08181,6.612,0.0,-3.875e-09,25.05,6.59e-09,9.666e-08,1.462e-08,17040000.0,8.608e-16,4.133e-16,3.692e-16,6.41e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.0,,,
4051,0.2703,-0.08193,6.798,0.0,-1.355e-08,25.15,2.223e-08,3.404e-07,5.008e-08,59800000.0,8.608e-16,4.179e-16,3.711e-16,6.41e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.05,,,
4052,0.2771,-0.08205,6.992,0.0,-4.772e-08,25.23,7.563e-08,1.203e-06,1.721e-07,210700000.0,8.608e-16,4.219e-16,3.732e-16,6.41e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.1,,,
4053,0.2848,-0.08218,7.195,3.0,-1.686e-07,25.26,2.588e-07,4.259e-06,5.919e-07,743100000.0,8.608e-16,4.254e-16,3.756e-16,6.41e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.15,,,
4054,0.2944,-0.08237,7.406,3.0,-5.952e-07,25.16,8.837e-07,1.497e-05,2.022e-06,2598000000.0,8.61e-16,4.305e-16,3.782e-16,6.411e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.2,,,
4055,0.3093,-0.08276,7.616,3.0,-2.072e-06,24.63,2.936e-06,5.103e-05,6.7e-06,8696000000.0,8.621e-16,4.482e-16,3.812e-16,6.417e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.25,,,
4056,0.3383,-0.08381,7.804,3.0,-6.866e-06,23.07,8.902e-06,0.0001584,2.03e-05,25270000000.0,8.665e-16,5.166e-16,3.846e-16,6.443e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.3,,,
4057,0.3948,-0.08663,7.939,3.0,-2.03e-05,20.11,2.243e-05,0.0004083,5.143e-05,57350000000.0,8.753e-16,6.63e-16,3.884e-16,6.499e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.35,,,
4058,0.4869,-0.09279,8.014,2.0,-5.067e-05,16.46,4.484e-05,0.000834,0.0001041,104300000000.0,8.833e-16,8.128e-16,3.927e-16,6.557e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.4,,,
4059,0.6178,-0.103,8.026,2.0,-0.0001055,12.99,7.241e-05,0.001371,0.0001708,158500000000.0,8.885e-16,9.212e-16,3.975e-16,6.6e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.45,,,
4060,0.7838,-0.1167,7.975,2.0,-0.0001876,10.17,9.945e-05,0.001909,0.0002393,209400000000.0,8.918e-16,9.97e-16,4.027e-16,6.629e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.5,,,
4061,0.9769,-0.133,7.863,2.0,-0.0002949,8.049,0.0001223,0.002374,0.0003019,250800000000.0,8.941e-16,1.052e-15,4.081e-16,6.65e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.55,,,
4062,1.19,-0.1513,7.692,2.0,-0.0004228,6.463,0.0001392,0.002733,0.0003553,280600000000.0,8.957e-16,1.095e-15,4.134e-16,6.667e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.6,,,
4063,1.417,-0.1713,7.458,2.0,-0.0005658,5.264,0.0001494,0.002978,0.0003993,299000000000.0,8.969e-16,1.128e-15,4.184e-16,6.68e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.65,,,
4064,1.648,-0.1927,7.157,2.0,-0.0007184,4.342,0.0001532,0.003119,0.0004358,307700000000.0,8.979e-16,1.154e-15,4.227e-16,6.691e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.7,,,
4065,1.872,-0.2153,6.787,2.0,-0.0008758,3.626,0.0001518,0.003176,0.0004679,308800000000.0,8.987e-16,1.176e-15,4.265e-16,6.7e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.75,,,
4066,2.074,-0.2388,6.352,2.0,-0.001034,3.063,0.0001466,0.003168,0.0004987,304500000000.0,8.993e-16,1.194e-15,4.301e-16,6.707e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.8,,,
4067,2.241,-0.2631,5.859,2.0,-0.001191,2.614,0.0001386,0.003115,0.0005316,296400000000.0,8.998e-16,1.208e-15,4.339e-16,6.714e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.85,,,
4068,2.362,-0.2881,5.319,2.0,-0.001345,2.252,0.0001288,0.003028,0.0005693,285600000000.0,9.003e-16,1.22e-15,4.383e-16,6.72e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.9,,,
4069,2.43,-0.3136,4.749,2.0,-0.001493,1.955,0.000118,0.002919,0.0006145,273100000000.0,9.006e-16,1.23e-15,4.44e-16,6.726e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.95,,,
4070,2.444,-0.3396,4.172,2.0,-0.001636,1.707,0.0001065,0.002793,0.0006693,259200000000.0,9.01e-16,1.237e-15,4.513e-16,6.732e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.0,,,
4071,2.41,-0.366,3.61,2.0,-0.001772,1.498,9.465e-05,0.002655,0.0007353,244500000000.0,9.013e-16,1.242e-15,4.608e-16,6.737e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.05,,,
4072,2.337,-0.3928,3.085,2.0,-0.001901,1.32,8.28e-05,0.002509,0.0008134,229300000000.0,9.016e-16,1.245e-15,4.728e-16,6.743e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.1,,,
4073,2.24,-0.4198,2.613,2.0,-0.002022,1.167,7.111e-05,0.002359,0.000903,213900000000.0,9.019e-16,1.246e-15,4.875e-16,6.749e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.15,,,
4074,2.131,-0.4472,2.203,2.0,-0.002136,1.034,5.977e-05,0.002209,0.001003,198600000000.0,9.022e-16,1.245e-15,5.05e-16,6.756e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.2,,,
4075,0.2689,-0.08225,6.689,0.0,-5.641e-09,24.88,9.277e-09,1.397e-07,2.088e-08,24720000.0,8.608e-16,4.133e-16,3.658e-16,6.199e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.0,,,
4076,0.2754,-0.08237,6.877,0.0,-1.955e-08,24.97,3.101e-08,4.876e-07,7.091e-08,86000000.0,8.608e-16,4.179e-16,3.674e-16,6.199e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.05,,,
4077,0.2825,-0.08249,7.074,0.0,-6.822e-08,25.04,1.045e-07,1.708e-06,2.414e-07,300300000.0,8.608e-16,4.219e-16,3.692e-16,6.199e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.1,,,
4078,0.2906,-0.08264,7.28,3.0,-2.387e-07,25.05,3.54e-07,5.979e-06,8.214e-07,1048000000.0,8.608e-16,4.254e-16,3.711e-16,6.199e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.15,,,
4079,0.3011,-0.08286,7.492,3.0,-8.328e-07,24.89,1.192e-06,2.072e-05,2.766e-06,3616000000.0,8.61e-16,4.305e-16,3.732e-16,6.201e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.2,,,
4080,0.3184,-0.08335,7.701,3.0,-2.85e-06,24.19,3.862e-06,6.893e-05,8.95e-06,11820000000.0,8.621e-16,4.482e-16,3.756e-16,6.207e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.25,,,
4081,0.3531,-0.08468,7.883,3.0,-9.17e-06,22.33,1.12e-05,0.0002047,2.597e-05,32880000000.0,8.665e-16,5.166e-16,3.782e-16,6.232e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.3,,,
4082,0.4181,-0.08812,8.011,3.0,-2.597e-05,19.16,2.659e-05,0.0004976,6.211e-05,70350000000.0,8.753e-16,6.63e-16,3.812e-16,6.288e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.35,,,
4083,0.5204,-0.09517,8.086,2.0,-6.18e-05,15.54,5.021e-05,0.0009602,0.0001187,120800000000.0,8.833e-16,8.128e-16,3.846e-16,6.347e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.4,,,
4084,0.6625,-0.1062,8.105,2.0,-0.0001234,12.23,7.753e-05,0.001509,0.0001862,175600000000.0,8.885e-16,9.212e-16,3.884e-16,6.389e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.45,,,
4085,0.8398,-0.1205,8.068,2.0,-0.0002122,9.607,0.0001033,0.002038,0.0002527,225200000000.0,8.918e-16,9.969e-16,3.928e-16,6.418e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.5,,,
4086,1.045,-0.1372,7.98,2.0,-0.0003255,7.636,0.0001246,0.002486,0.0003115,264500000000.0,8.941e-16,1.052e-15,3.976e-16,6.44e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.55,,,
4087,1.273,-0.1559,7.843,2.0,-0.0004585,6.16,0.0001397,0.002825,0.0003601,292000000000.0,8.957e-16,1.095e-15,4.028e-16,6.456e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.6,,,
4088,1.519,-0.1762,7.653,2.0,-0.0006056,5.039,0.0001483,0.003052,0.0003988,308400000000.0,8.969e-16,1.128e-15,4.082e-16,6.469e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.65,,,
4089,1.774,-0.1978,7.407,2.0,-0.0007615,4.176,0.000151,0.00318,0.0004293,315500000000.0,8.979e-16,1.154e-15,4.136e-16,6.479e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.7,,,
4090,2.028,-0.2206,7.107,2.0,-0.0009217,3.503,0.0001489,0.003229,0.0004544,315600000000.0,8.986e-16,1.176e-15,4.186e-16,6.488e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.75,,,
4091,2.271,-0.2442,6.754,2.0,-0.001083,2.974,0.0001432,0.003221,0.0004768,310900000000.0,8.993e-16,1.193e-15,4.231e-16,6.495e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.8,,,
4092,2.49,-0.2687,6.354,2.0,-0.001243,2.552,0.0001352,0.003171,0.0004991,303000000000.0,8.997e-16,1.208e-15,4.27e-16,6.501e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.85,,,
4093,2.675,-0.2937,5.913,2.0,-0.001399,2.211,0.0001256,0.003093,0.0005231,293100000000.0,9.001e-16,1.22e-15,4.305e-16,6.506e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.9,,,
4094,2.817,-0.3193,5.44,2.0,-0.001551,1.931,0.0001151,0.002996,0.0005507,281900000000.0,9.005e-16,1.23e-15,4.341e-16,6.511e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.95,,,
4095,2.911,-0.3454,4.947,2.0,-0.001698,1.699,0.0001041,0.002885,0.0005833,269700000000.0,9.008e-16,1.238e-15,4.38e-16,6.515e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.0,,,
4096,2.956,-0.3719,4.445,2.0,-0.001839,1.504,9.277e-05,0.002766,0.0006222,257000000000.0,9.01e-16,1.244e-15,4.427e-16,6.519e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.05,,,
4097,2.954,-0.3987,3.95,2.0,-0.001974,1.337,8.141e-05,0.00264,0.0006683,243900000000.0,9.012e-16,1.249e-15,4.486e-16,6.522e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.1,,,
4098,2.911,-0.4258,3.474,2.0,-0.002103,1.193,7.013e-05,0.002509,0.0007223,230500000000.0,9.014e-16,1.253e-15,4.559e-16,6.526e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.15,,,
4099,2.837,-0.4531,3.03,2.0,-0.002225,1.068,5.904e-05,0.002376,0.0007842,217000000000.0,9.016e-16,1.255e-15,4.65e-16,6.53e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.2,,,
4100,0.2736,-0.08269,6.76,0.0,-8.156e-09,24.71,1.297e-08,2.006e-07,2.967e-08,35600000.0,8.608e-16,4.133e-16,3.631e-16,6.012e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.0,,,
4101,0.2803,-0.08281,6.95,0.0,-2.802e-08,24.79,4.297e-08,6.939e-07,9.985e-08,122800000.0,8.608e-16,4.179e-16,3.644e-16,6.012e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.05,,,
4102,0.2876,-0.08294,7.149,0.0,-9.688e-08,24.85,1.435e-07,2.407e-06,3.367e-07,424800000.0,8.608e-16,4.219e-16,3.658e-16,6.012e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.1,,,
4103,0.2962,-0.08309,7.356,3.0,-3.356e-07,24.84,4.805e-07,8.336e-06,1.133e-06,1468000000.0,8.608e-16,4.254e-16,3.674e-16,6.012e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.15,,,
4104,0.3078,-0.08335,7.57,3.0,-1.157e-06,24.59,1.592e-06,2.844e-05,3.758e-06,4985000000.0,8.61e-16,4.305e-16,3.692e-16,6.014e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.2,,,
4105,0.3282,-0.08397,7.776,3.0,-3.883e-06,23.69,5.017e-06,9.199e-05,1.183e-05,15850000000.0,8.621e-16,4.482e-16,3.711e-16,6.02e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.25,,,
4106,0.3693,-0.08565,7.95,3.0,-1.21e-05,21.53,1.386e-05,0.0002604,3.276e-05,42030000000.0,8.665e-16,5.166e-16,3.732e-16,6.045e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.3,,,
4107,0.4432,-0.0898,8.072,3.0,-3.276e-05,18.22,3.099e-05,0.0005967,7.392e-05,84790000000.0,8.753e-16,6.63e-16,3.756e-16,6.101e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.35,,,
4108,0.5558,-0.09773,8.145,2.0,-7.442e-05,14.66,5.542e-05,0.001091,0.0001339,137900000000.0,8.833e-16,8.128e-16,3.782e-16,6.16e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.4,,,
4109,0.7086,-0.1095,8.167,2.0,-0.0001427,11.53,8.215e-05,0.001645,0.0002014,192500000000.0,8.885e-16,9.212e-16,3.812e-16,6.202e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.45,,,
4110,0.8962,-0.1243,8.139,2.0,-0.0002381,9.082,0.0001065,0.002162,0.0002656,240200000000.0,8.918e-16,9.969e-16,3.846e-16,6.231e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.5,,,
4111,1.113,-0.1415,8.068,2.0,-0.0003571,7.252,0.0001261,0.00259,0.000321,277200000000.0,8.941e-16,1.052e-15,3.885e-16,6.253e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.55,,,
4112,1.353,-0.1605,7.953,2.0,-0.0004947,5.876,0.0001395,0.002907,0.0003655,302500000000.0,8.957e-16,1.094e-15,3.928e-16,6.269e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.6,,,
4113,1.614,-0.1811,7.792,2.0,-0.0006455,4.827,0.0001466,0.003116,0.0003999,317000000000.0,8.969e-16,1.127e-15,3.976e-16,6.282e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.65,,,
4114,1.888,-0.203,7.583,2.0,-0.0008042,4.016,0.0001481,0.00323,0.0004259,322700000000.0,8.979e-16,1.154e-15,4.029e-16,6.292e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.7,,,
4115,2.165,-0.2259,7.327,2.0,-0.0009667,3.384,0.0001452,0.003271,0.0004464,321700000000.0,8.986e-16,1.175e-15,4.084e-16,6.301e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.75,,,
4116,2.437,-0.2497,7.027,2.0,-0.00113,2.884,0.0001392,0.003258,0.0004637,316400000000.0,8.992e-16,1.193e-15,4.138e-16,6.308e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.8,,,
4117,2.691,-0.2742,6.688,2.0,-0.001291,2.485,0.000131,0.003209,0.0004799,308300000000.0,8.997e-16,1.207e-15,4.189e-16,6.313e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.85,,,
4118,2.92,-0.2994,6.314,2.0,-0.00145,2.162,0.0001215,0.003135,0.0004965,298400000000.0,9.001e-16,1.219e-15,4.234e-16,6.318e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.9,,,
4119,3.116,-0.3251,5.913,2.0,-0.001604,1.898,0.0001111,0.003044,0.0005149,287600000000.0,9.004e-16,1.229e-15,4.273e-16,6.322e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.95,,,
4120,3.271,-0.3512,5.489,2.0,-0.001754,1.678,0.0001004,0.002943,0.0005361,276300000000.0,9.007e-16,1.237e-15,4.308e-16,6.325e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,1.0,,,
4121,3.384,-0.3777,5.051,2.0,-0.001898,1.493,8.94e-05,0.002833,0.0005609,264600000000.0,9.009e-16,1.244e-15,4.342e-16,6.328e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,1.05,,,
4122,3.451,-0.4045,4.608,2.0,-0.002037,1.335,7.839e-05,0.002719,0.0005901,252700000000.0,9.01e-16,1.25e-15,4.378e-16,6.331e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,1.1,,,
4123,3.475,-0.4317,4.168,2.0,-0.00217,1.199,6.744e-05,0.002602,0.0006243,240700000000.0,9.012e-16,1.254e-15,4.419e-16,6.333e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,1.15,,,
4124,3.46,-0.459,3.74,2.0,-0.002297,1.081,5.664e-05,0.002482,0.0006637,228700000000.0,9.013e-16,1.258e-15,4.468e-16,6.335e-16,0.1,2.2999999999999996e-06,3.0000000000000004e-08,0.8,1.2,,,
