,vdsat,self_gain,region,ron,id,gmoverid,gmbs,gm,gds,ft,csb,cgs,cdb,cgd,cgb,vsb,w,l,vds,vgs,vearly,cds
3664,0.2131,6.271,2.0,,0.0003785,5.877,0.0001937,0.002224,0.0003547,134200000000.0,8.125e-16,2.111e-15,,4.576e-16,6.991e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.7,1.067,
3665,0.2356,4.759,2.0,,0.0004936,4.807,0.0002061,0.002373,0.0004986,138200000000.0,8.157e-16,2.176e-15,,4.952e-16,6.213e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.75,0.99,
3666,0.259,3.618,2.0,,0.000614,3.973,0.0002113,0.002439,0.0006742,138100000000.0,8.183e-16,2.218e-15,,5.386e-16,5.552e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.8,0.9108,
3667,0.2832,2.771,2.0,,0.000736,3.314,0.0002103,0.002439,0.00088,134900000000.0,8.205e-16,2.241e-15,,5.864e-16,4.989e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.85,0.8364,
3668,0.3082,2.145,1.0,,0.0008565,2.786,0.0002045,0.002387,0.001113,129600000000.0,8.223e-16,2.25e-15,,6.372e-16,4.509e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.9,0.7699,
3669,0.3339,1.681,1.0,,0.0009735,2.36,0.0001952,0.002298,0.001367,122800000000.0,8.238e-16,2.247e-15,,6.897e-16,4.099e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,0.95,0.7122,
3670,0.3601,1.334,1.0,,0.001085,2.012,0.0001835,0.002184,0.001638,115300000000.0,8.251e-16,2.235e-15,,7.427e-16,3.746e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.0,0.6627,
3671,0.3869,1.071,1.0,,0.001191,1.726,0.0001701,0.002056,0.00192,107400000000.0,8.262e-16,2.216e-15,,7.952e-16,3.442e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.05,0.6204,
3672,0.4142,0.8695,1.0,,0.00129,1.488,0.0001559,0.00192,0.002208,99470000000.0,8.272e-16,2.193e-15,,8.464e-16,3.178e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.1,0.5844,
3673,0.4419,0.7132,1.0,,0.001382,1.288,0.0001411,0.001781,0.002497,91680000000.0,8.28e-16,2.167e-15,,8.958e-16,2.947e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.15,0.5536,
3674,0.4699,0.5903,1.0,,0.001467,1.12,0.0001262,0.001643,0.002784,84160000000.0,8.287e-16,2.138e-15,,9.428e-16,2.745e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.3,1.2,0.5271,
3675,0.1049,18.84,0.0,,8.337e-11,31.16,1.416e-10,1.425e-09,7.564e-11,243400.0,7.42e-16,3.659e-16,,3.39e-16,2.27e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.0,0.6047,
3676,0.1049,18.85,0.0,,2.549e-10,31.21,6.625e-10,6.788e-09,3.601e-10,1158000.0,7.42e-16,3.687e-16,,3.415e-16,2.226e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.05,0.604,
3677,0.105,18.86,0.0,,1.074e-09,31.26,3.109e-09,3.241e-08,1.719e-09,5525000.0,7.42e-16,3.708e-16,,3.443e-16,2.184e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.1,0.6033,
3678,0.105,18.86,0.0,,4.99e-09,31.3,1.463e-08,1.55e-07,8.217e-09,26400000.0,7.42e-16,3.724e-16,,3.475e-16,2.144e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.15,0.6028,
3679,0.105,18.87,3.0,,2.373e-08,31.31,6.894e-08,7.418e-07,3.931e-08,126100000.0,7.42e-16,3.744e-16,,3.51e-16,2.106e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.2,0.6028,
3680,0.1051,18.88,3.0,,1.132e-07,31.2,3.233e-07,3.53e-06,1.87e-07,596500000.0,7.423e-16,3.804e-16,,3.549e-16,2.067e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.25,0.605,
3681,0.1054,18.87,3.0,,5.324e-07,30.59,1.471e-06,1.629e-05,8.632e-07,2669000000.0,7.438e-16,4.111e-16,,3.588e-16,2.012e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.3,0.6167,
3682,0.1066,18.82,3.0,,2.353e-06,28.5,5.976e-06,6.706e-05,3.563e-06,9730000000.0,7.503e-16,5.454e-16,,3.626e-16,1.888e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.35,0.6603,
3683,0.1108,18.67,3.0,,8.863e-06,24.25,1.893e-05,0.0002149,1.151e-05,24600000000.0,7.645e-16,8.591e-16,,3.661e-16,1.651e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.4,0.7699,
3684,0.1203,18.3,2.0,,2.622e-05,19.17,4.392e-05,0.0005026,2.747e-05,46430000000.0,7.789e-16,1.214e-15,,3.692e-16,1.398e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.45,0.9544,
3685,0.1349,17.5,2.0,,6.101e-05,14.8,7.857e-05,0.0009032,5.161e-05,72160000000.0,7.896e-16,1.5e-15,,3.727e-16,1.197e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.5,1.182,
3686,0.1529,16.15,2.0,,0.0001172,11.5,0.0001169,0.001348,8.344e-05,97550000000.0,7.974e-16,1.717e-15,,3.773e-16,1.041e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.55,1.405,
3687,0.1727,14.35,2.0,,0.0001953,9.07,0.000153,0.001771,0.0001235,119500000000.0,8.033e-16,1.884e-15,,3.841e-16,9.164e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.6,1.582,
3688,0.1936,12.31,2.0,,0.0002931,7.277,0.0001835,0.002133,0.0001733,136400000000.0,8.079e-16,2.013e-15,,3.938e-16,8.141e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.65,1.691,
3689,0.2154,10.25,2.0,,0.000407,5.929,0.0002065,0.002413,0.0002355,148200000000.0,8.115e-16,2.112e-15,,4.069e-16,7.287e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.7,1.728,
3690,0.238,8.344,2.0,,0.0005327,4.896,0.0002218,0.002608,0.0003126,155100000000.0,8.145e-16,2.188e-15,,4.236e-16,6.567e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.75,1.704,
3691,0.2614,6.694,2.0,,0.0006661,4.089,0.00023,0.002724,0.0004069,157800000000.0,8.169e-16,2.243e-15,,4.44e-16,5.955e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.8,1.637,
3692,0.2857,5.331,2.0,,0.0008035,3.448,0.0002319,0.002771,0.0005198,157300000000.0,8.19e-16,2.282e-15,,4.681e-16,5.431e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.85,1.546,
3693,0.3108,4.241,2.0,,0.0009418,2.933,0.0002287,0.002763,0.0006514,154100000000.0,8.207e-16,2.307e-15,,4.955e-16,4.98e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.9,1.446,
3694,0.3365,3.385,2.0,,0.001079,2.514,0.0002216,0.002712,0.0008011,149200000000.0,8.221e-16,2.322e-15,,5.26e-16,4.59e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,0.95,1.346,
3695,0.3628,2.718,2.0,,0.001212,2.17,0.0002114,0.00263,0.0009673,143000000000.0,8.233e-16,2.326e-15,,5.591e-16,4.251e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.0,1.253,
3696,0.3897,2.2,2.0,,0.001341,1.883,0.0001991,0.002525,0.001148,135900000000.0,8.243e-16,2.323e-15,,5.945e-16,3.954e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.05,1.168,
3697,0.417,1.794,1.0,,0.001464,1.644,0.0001853,0.002406,0.001341,128400000000.0,8.252e-16,2.313e-15,,6.317e-16,3.693e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.1,1.092,
3698,0.4447,1.475,1.0,,0.00158,1.441,0.0001704,0.002277,0.001543,120700000000.0,8.26e-16,2.298e-15,,6.702e-16,3.461e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.15,1.024,
3699,0.4727,1.223,1.0,,0.001691,1.268,0.000155,0.002144,0.001753,112900000000.0,8.267e-16,2.279e-15,,7.094e-16,3.255e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.4,1.2,0.9643,
3700,0.1049,18.96,0.0,,1.106e-10,31.16,1.657e-10,1.681e-09,8.866e-11,288400.0,7.42e-16,3.659e-16,,3.348e-16,2.27e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.0,0.6084,
3701,0.105,18.97,0.0,,3.127e-10,31.21,7.751e-10,8.007e-09,4.222e-10,1373000.0,7.42e-16,3.687e-16,,3.367e-16,2.226e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.05,0.6077,
3702,0.105,18.97,0.0,,1.279e-09,31.26,3.638e-09,3.823e-08,2.015e-09,6556000.0,7.42e-16,3.708e-16,,3.39e-16,2.184e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.1,0.607,
3703,0.105,18.98,0.0,,5.899e-09,31.3,1.712e-08,1.829e-07,9.635e-09,31350000.0,7.42e-16,3.724e-16,,3.415e-16,2.144e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.15,0.6065,
3704,0.105,18.99,3.0,,2.801e-08,31.3,8.066e-08,8.751e-07,4.608e-08,149900000.0,7.42e-16,3.744e-16,,3.443e-16,2.106e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.2,0.6066,
3705,0.1051,18.99,3.0,,1.335e-07,31.17,3.777e-07,4.158e-06,2.189e-07,708100000.0,7.423e-16,3.804e-16,,3.475e-16,2.067e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.25,0.6093,
3706,0.1055,18.99,3.0,,6.255e-07,30.47,1.707e-06,1.906e-05,1.004e-06,3149000000.0,7.438e-16,4.111e-16,,3.51e-16,2.012e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.3,0.6232,
3707,0.1069,18.96,3.0,,2.733e-06,28.16,6.803e-06,7.696e-05,4.06e-06,11250000000.0,7.503e-16,5.454e-16,,3.549e-16,1.888e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.35,0.6732,
3708,0.1115,18.87,3.0,,1.007e-05,23.74,2.089e-05,0.000239,1.267e-05,27510000000.0,7.644e-16,8.589e-16,,3.588e-16,1.651e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.4,0.7949,
3709,0.1215,18.66,2.0,,2.904e-05,18.7,4.708e-05,0.0005429,2.909e-05,50360000000.0,7.789e-16,1.213e-15,,3.628e-16,1.399e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.45,0.9983,
3710,0.1366,18.24,2.0,,6.62e-05,14.46,8.261e-05,0.0009571,5.248e-05,76760000000.0,7.895e-16,1.498e-15,,3.668e-16,1.199e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.5,1.261,
3711,0.1549,17.48,2.0,,0.0001254,11.27,0.0001215,0.001413,8.083e-05,102700000000.0,7.973e-16,1.714e-15,,3.71e-16,1.045e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.55,1.551,
3712,0.1748,16.37,2.0,,0.000207,8.928,0.0001582,0.001848,0.0001129,125300000000.0,8.031e-16,1.88e-15,,3.757e-16,9.233e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.6,1.834,
3713,0.1958,14.96,2.0,,0.000309,7.197,0.0001893,0.002224,0.0001487,143200000000.0,8.075e-16,2.008e-15,,3.813e-16,8.241e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.65,2.078,
3714,0.2176,13.32,2.0,,0.0004279,5.896,0.0002131,0.002523,0.0001893,156200000000.0,8.111e-16,2.108e-15,,3.883e-16,7.42e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.7,2.26,
3715,0.2403,11.58,2.0,,0.0005596,4.897,0.0002296,0.002741,0.0002366,164600000000.0,8.14e-16,2.186e-15,,3.97e-16,6.732e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.75,2.365,
3716,0.2639,9.859,2.0,,0.0007003,4.116,0.0002391,0.002883,0.0002924,169000000000.0,8.163e-16,2.245e-15,,4.075e-16,6.152e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.8,2.395,
3717,0.2882,8.259,2.0,,0.0008464,3.496,0.0002426,0.002959,0.0003583,170200000000.0,8.182e-16,2.29e-15,,4.202e-16,5.658e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.85,2.362,
3718,0.3133,6.846,2.0,,0.0009949,2.996,0.0002411,0.002981,0.0004354,168900000000.0,8.198e-16,2.322e-15,,4.349e-16,5.235e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.9,2.285,
3719,0.3391,5.644,2.0,,0.001143,2.588,0.0002354,0.002959,0.0005243,165600000000.0,8.211e-16,2.344e-15,,4.519e-16,4.872e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,0.95,2.181,
3720,0.3655,4.648,2.0,,0.00129,2.252,0.0002266,0.002904,0.0006249,160800000000.0,8.223e-16,2.358e-15,,4.711e-16,4.557e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.0,2.064,
3721,0.3924,3.834,2.0,,0.001433,1.971,0.0002154,0.002824,0.0007368,155100000000.0,8.232e-16,2.364e-15,,4.925e-16,4.283e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.05,1.945,
3722,0.4198,3.174,2.0,,0.001571,1.735,0.0002024,0.002727,0.0008592,148600000000.0,8.24e-16,2.364e-15,,5.159e-16,4.043e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.1,1.829,
3723,0.4475,2.64,2.0,,0.001705,1.535,0.0001882,0.002616,0.0009911,141700000000.0,8.247e-16,2.358e-15,,5.413e-16,3.83e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.15,1.72,
3724,0.4756,2.207,2.0,,0.001832,1.363,0.0001731,0.002498,0.001132,134600000000.0,8.253e-16,2.349e-15,,5.684e-16,3.641e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.5,1.2,1.619,
3725,0.1049,19.02,0.0,,1.458e-10,31.17,1.937e-10,1.981e-09,1.042e-10,341100.0,7.42e-16,3.659e-16,,3.314e-16,2.27e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.0,0.6102,
3726,0.105,19.03,0.0,,3.84e-10,31.22,9.061e-10,9.438e-09,4.961e-10,1625000.0,7.42e-16,3.687e-16,,3.33e-16,2.226e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.05,0.6095,
3727,0.105,19.03,0.0,,1.523e-09,31.26,4.253e-09,4.507e-08,2.368e-09,7764000.0,7.42e-16,3.708e-16,,3.348e-16,2.184e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.1,0.6088,
3728,0.105,19.04,3.0,,6.97e-09,31.3,2.002e-08,2.156e-07,1.132e-08,37160000.0,7.42e-16,3.724e-16,,3.367e-16,2.144e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.15,0.6083,
3729,0.105,19.05,3.0,,3.304e-08,31.3,9.429e-08,1.031e-06,5.415e-08,177700000.0,7.42e-16,3.744e-16,,3.39e-16,2.106e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.2,0.6086,
3730,0.1051,19.05,3.0,,1.572e-07,31.14,4.407e-07,4.893e-06,2.568e-07,838600000.0,7.423e-16,3.804e-16,,3.415e-16,2.067e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.25,0.6119,
3731,0.1055,19.05,3.0,,7.339e-07,30.33,1.977e-06,2.226e-05,1.168e-06,3703000000.0,7.438e-16,4.11e-16,,3.443e-16,2.012e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.3,0.6281,
3732,0.1072,19.02,3.0,,3.167e-06,27.79,7.714e-06,8.801e-05,4.626e-06,12950000000.0,7.503e-16,5.453e-16,,3.475e-16,1.889e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.35,0.6846,
3733,0.1123,18.96,3.0,,1.14e-05,23.21,2.293e-05,0.0002646,1.395e-05,30630000000.0,7.644e-16,8.587e-16,,3.511e-16,1.651e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.4,0.8169,
3734,0.1229,18.84,2.0,,3.204e-05,18.22,5.022e-05,0.0005837,3.099e-05,54410000000.0,7.788e-16,1.213e-15,,3.55e-16,1.399e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.45,1.034,
3735,0.1384,18.58,2.0,,7.153e-05,14.1,8.639e-05,0.001009,5.429e-05,81250000000.0,7.895e-16,1.497e-15,,3.592e-16,1.2e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.5,1.317,
3736,0.1568,18.12,2.0,,0.0001335,11.02,0.0001255,0.001471,8.117e-05,107400000000.0,7.972e-16,1.712e-15,,3.638e-16,1.047e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.55,1.644,
3737,0.1769,17.43,2.0,,0.0002181,8.759,0.0001621,0.00191,0.0001096,130100000000.0,8.029e-16,1.877e-15,,3.685e-16,9.267e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.6,1.99,
3738,0.198,16.49,2.0,,0.0003233,7.086,0.0001931,0.002291,0.0001389,148200000000.0,8.074e-16,2.005e-15,,3.734e-16,8.29e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.65,2.328,
3739,0.2199,15.32,2.0,,0.0004457,5.826,0.000217,0.002597,0.0001695,161600000000.0,8.109e-16,2.104e-15,,3.787e-16,7.486e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.7,2.63,
3740,0.2427,13.95,2.0,,0.0005813,4.858,0.0002337,0.002824,0.0002024,170600000000.0,8.137e-16,2.182e-15,,3.844e-16,6.817e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.75,2.872,
3741,0.2663,12.46,2.0,,0.0007265,4.102,0.0002438,0.00298,0.0002391,175900000000.0,8.16e-16,2.243e-15,,3.909e-16,6.255e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.8,3.039,
3742,0.2907,10.94,2.0,,0.0008779,3.5,0.000248,0.003072,0.0002809,178100000000.0,8.178e-16,2.289e-15,,3.985e-16,5.78e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.85,3.125,
3743,0.3159,9.461,2.0,,0.001032,3.014,0.0002472,0.003112,0.000329,177900000000.0,8.194e-16,2.324e-15,,4.071e-16,5.376e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.9,3.139,
3744,0.3418,8.095,2.0,,0.001188,2.617,0.0002425,0.003109,0.0003841,175700000000.0,8.206e-16,2.349e-15,,4.171e-16,5.032e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,0.95,3.093,
3745,0.3682,6.879,2.0,,0.001342,2.29,0.0002345,0.003074,0.0004468,172100000000.0,8.217e-16,2.367e-15,,4.286e-16,4.737e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.0,3.004,
3746,0.3952,5.824,2.0,,0.001494,2.016,0.0002241,0.003012,0.0005173,167400000000.0,8.225e-16,2.377e-15,,4.415e-16,4.482e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.05,2.889,
3747,0.4226,4.926,2.0,,0.001643,1.785,0.0002118,0.002932,0.0005953,162000000000.0,8.233e-16,2.382e-15,,4.56e-16,4.262e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.1,2.76,
3748,0.4504,4.17,2.0,,0.001787,1.588,0.0001982,0.002838,0.0006805,156000000000.0,8.239e-16,2.383e-15,,4.721e-16,4.07e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.15,2.626,
3749,0.4785,3.539,2.0,,0.001926,1.42,0.0001836,0.002734,0.0007727,149700000000.0,8.244e-16,2.379e-15,,4.898e-16,3.901e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.6,1.2,2.493,
3750,0.1049,19.05,0.0,,1.905e-10,31.17,2.263e-10,2.334e-09,1.225e-10,403000.0,7.42e-16,3.659e-16,,3.287e-16,2.27e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.0,0.6112,
3751,0.105,19.06,0.0,,4.71e-10,31.22,1.059e-09,1.112e-08,5.835e-10,1921000.0,7.42e-16,3.687e-16,,3.3e-16,2.226e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.05,0.6105,
3752,0.105,19.07,0.0,,1.813e-09,31.27,4.971e-09,5.312e-08,2.786e-09,9183000.0,7.42e-16,3.708e-16,,3.314e-16,2.184e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.1,0.6098,
3753,0.105,19.07,3.0,,8.232e-09,31.3,2.34e-08,2.541e-07,1.332e-08,43970000.0,7.42e-16,3.724e-16,,3.33e-16,2.144e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.15,0.6094,
3754,0.1051,19.08,3.0,,3.895e-08,31.29,1.102e-07,1.215e-06,6.368e-08,210300000.0,7.42e-16,3.744e-16,,3.348e-16,2.106e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.2,0.6098,
3755,0.1052,19.09,3.0,,1.851e-07,31.09,5.138e-07,5.753e-06,3.014e-07,991000000.0,7.423e-16,3.804e-16,,3.367e-16,2.067e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.25,0.6138,
3756,0.1056,19.08,3.0,,8.601e-07,30.16,2.285e-06,2.594e-05,1.359e-06,4340000000.0,7.438e-16,4.11e-16,,3.39e-16,2.012e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.3,0.6326,
3757,0.1075,19.06,3.0,,3.661e-06,27.39,8.716e-06,0.0001003,5.261e-06,14840000000.0,7.503e-16,5.453e-16,,3.415e-16,1.889e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.35,0.6958,
3758,0.1131,19.01,3.0,,1.286e-05,22.68,2.508e-05,0.0002918,1.534e-05,33940000000.0,7.644e-16,8.587e-16,,3.443e-16,1.651e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.4,0.8383,
3759,0.1242,18.93,2.0,,3.524e-05,17.75,5.339e-05,0.0006254,3.304e-05,58550000000.0,7.788e-16,1.212e-15,,3.476e-16,1.399e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.45,1.067,
3760,0.1401,18.76,2.0,,7.706e-05,13.75,9.004e-05,0.001059,5.648e-05,85700000000.0,7.895e-16,1.496e-15,,3.513e-16,1.201e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.5,1.364,
3761,0.1588,18.46,2.0,,0.0001416,10.77,0.0001291,0.001525,8.262e-05,111800000000.0,7.972e-16,1.711e-15,,3.555e-16,1.048e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.55,1.714,
3762,0.179,18.01,2.0,,0.000229,8.582,0.0001653,0.001965,0.0001091,134400000000.0,8.029e-16,1.875e-15,,3.602e-16,9.285e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.6,2.098,
3763,0.2002,17.38,2.0,,0.000337,6.962,0.0001959,0.002346,0.000135,152300000000.0,8.073e-16,2.002e-15,,3.653e-16,8.317e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.65,2.496,
3764,0.2222,16.55,2.0,,0.0004621,5.74,0.0002195,0.002653,0.0001603,165700000000.0,8.108e-16,2.102e-15,,3.705e-16,7.523e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.7,2.883,
3765,0.245,15.54,2.0,,0.0006006,4.801,0.000236,0.002884,0.0001856,174900000000.0,8.135e-16,2.18e-15,,3.757e-16,6.864e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.75,3.236,
3766,0.2687,14.36,2.0,,0.0007489,4.066,0.0002461,0.003045,0.0002121,180600000000.0,8.158e-16,2.24e-15,,3.81e-16,6.313e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.8,3.531,
3767,0.2933,13.06,2.0,,0.0009037,3.481,0.0002505,0.003146,0.0002408,183300000000.0,8.176e-16,2.287e-15,,3.866e-16,5.85e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.85,3.752,
3768,0.3185,11.71,2.0,,0.001062,3.009,0.0002501,0.003196,0.0002728,183600000000.0,8.191e-16,2.323e-15,,3.925e-16,5.459e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.9,3.893,
3769,0.3445,10.37,2.0,,0.001222,2.622,0.0002458,0.003205,0.0003089,182200000000.0,8.203e-16,2.349e-15,,3.991e-16,5.127e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,0.95,3.956,
3770,0.371,9.098,2.0,,0.001382,2.302,0.0002384,0.003181,0.0003497,179400000000.0,8.213e-16,2.368e-15,,4.064e-16,4.845e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,1.0,3.952,
3771,0.3979,7.923,2.0,,0.001539,2.035,0.0002284,0.003133,0.0003954,175500000000.0,8.222e-16,2.381e-15,,4.147e-16,4.605e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,1.05,3.893,
3772,0.4254,6.868,2.0,,0.001694,1.809,0.0002166,0.003065,0.0004463,170800000000.0,8.228e-16,2.388e-15,,4.24e-16,4.399e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,1.1,3.796,
3773,0.4532,5.939,2.0,,0.001845,1.617,0.0002034,0.002983,0.0005023,165500000000.0,8.234e-16,2.391e-15,,4.344e-16,4.223e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,1.15,3.674,
3774,0.4813,5.132,2.0,,0.001992,1.451,0.0001891,0.002891,0.0005633,159900000000.0,8.239e-16,2.391e-15,,4.46e-16,4.071e-17,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.7,1.2,3.536,
3775,0.1049,19.07,0.0,,2.464e-10,31.17,2.643e-10,2.748e-09,1.441e-10,475800.0,7.42e-16,3.659e-16,,3.265e-16,2.27e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.8,0.0,0.6118,
3776,0.105,19.08,0.0,,5.767e-10,31.22,1.237e-09,1.31e-08,6.866e-10,2269000.0,7.42e-16,3.687e-16,,3.276e-16,2.226e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.8,0.05,0.6111,
3777,0.105,19.09,0.0,,2.158e-09,31.27,5.808e-09,6.258e-08,3.279e-09,10850000.0,7.42e-16,3.708e-16,,3.287e-16,2.184e-16,0.5,2.2999999999999996e-06,6.000000000000001e-08,0.8,0.1,0.6104,
